url,price,product_name
https://www.hobo.nl/accessoires/box-design-by-pro-ject-phono-box-zilver.html,"110,-",Ortofon 2M Red
https://www.hobo.nl/luidsprekers/paradigm-h80-r.html,"230,-",Monitor Audio Bronze Center wit
https://www.hobo.nl/luidsprekers/paradigm-h80-r.html,"230,-",Monitor Audio Bronze Center walnoot
https://www.hobo.nl/bluesound-pulse-flex-wit.html,"799,-",Revo SuperSystem Zwart/ zilver
https://www.hobo.nl/bluesound-pulse-flex-wit.html,"799,-",Revo SuperSystem Wit/ zilver
https://www.hobo.nl/hi-fi/mc601.html,"4.299,-",McIntosh D150
https://www.hobo.nl/hi-fi/mc601.html,"5.799,-",McIntosh MCT450
https://www.hobo.nl/accessoires/box-design-by-pro-ject-phono-box-zilver.html,"9,-",Pro-Ject Pulley SB 
https://www.hobo.nl/accessoires/box-design-by-pro-ject-phono-box-zilver.html,"109,-",Pro-Ject Spin Clean mkII
https://www.hobo.nl/luidsprekers/paradigm-h80-r.html,"230,-",Monitor Audio Bronze Center zwart
https://www.hobo.nl/luidsprekers/paradigm-h80-r.html,"240,-",Monitor Audio Radius 90 wit hoogglans
https://www.hobo.nl/bluesound-pulse-flex-wit.html,"799,-",Revo SuperSystem Zwart mat
